LinesCount,LinesAvgLength,LineCommentCount,LineCodeCount,LineBlankCount,TypesCount,ClassCount,ObjectCount,TraitCount,MaxChildren,MethodCount,PrivateMethodCount,ProtectedMethodCount,MethodOverrideCount,FinalMethodCount,VarLocalCount,VarFieldCount,MagicNumbersCount,File
752,35,129,577,95,10,8,2,0,4,56,9,0,30,2,1,4,0,core/src/main/scala/org/apache/spark/rpc/netty/NettyRpcEnv.scala
211,33,50,153,23,1,1,0,0,1,13,2,0,0,0,2,1,0,core/src/main/scala/org/apache/spark/rpc/netty/Dispatcher.scala
91,39,28,54,11,1,1,0,0,1,5,0,0,5,0,0,0,0,core/src/main/scala/org/apache/spark/rpc/netty/NettyStreamManager.scala
67,30,22,36,12,3,3,0,0,2,5,0,3,4,0,0,0,0,core/src/main/scala/org/apache/spark/rpc/netty/NettyRpcCallContext.scala
283,26,55,214,37,4,3,0,1,2,17,4,0,6,0,3,6,0,core/src/main/scala/org/apache/spark/rpc/netty/Outbox.scala
40,38,21,15,6,3,2,1,0,1,1,0,0,1,0,0,0,0,core/src/main/scala/org/apache/spark/rpc/netty/RpcEndpointVerifier.scala
22,43,16,5,2,1,1,0,0,1,0,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/rpc/RpcEndpointNotFoundException.scala
206,32,105,90,30,4,2,1,1,0,18,0,1,0,0,0,0,0,core/src/main/scala/org/apache/spark/rpc/RpcEnv.scala
74,34,29,41,9,2,1,1,0,0,3,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/rpc/RpcEndpointAddress.scala
41,31,30,11,5,1,0,0,1,0,3,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/rpc/RpcCallContext.scala
120,35,74,41,17,3,3,0,0,1,9,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/rpc/RpcEndpointRef.scala
164,31,103,64,20,4,0,0,4,2,12,0,0,0,2,0,0,0,core/src/main/scala/org/apache/spark/rpc/RpcEndpoint.scala
74,36,25,44,11,1,0,1,0,1,1,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/api/python/PythonGatewayServer.scala
384,33,62,311,48,3,2,1,0,1,12,6,0,1,0,1,3,4,core/src/main/scala/org/apache/spark/api/python/PythonWorkerFactory.scala
69,39,21,44,8,1,1,0,0,1,3,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/api/python/Py4JServer.scala
55,40,28,24,7,1,1,0,0,1,3,0,0,3,0,0,0,0,core/src/main/scala/org/apache/spark/api/python/PythonPartitioner.scala
282,35,68,232,19,4,3,1,0,2,12,1,0,4,0,2,2,0,core/src/main/scala/org/apache/spark/api/python/SerDeUtil.scala
88,31,28,51,14,1,0,1,0,0,9,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/api/python/PythonUtils.scala
663,37,100,556,66,9,5,4,0,2,26,0,8,10,0,1,4,2,core/src/main/scala/org/apache/spark/api/python/PythonRunner.scala
954,38,231,693,88,14,12,2,0,5,56,10,2,14,0,5,5,0,core/src/main/scala/org/apache/spark/api/python/PythonRDD.scala
184,36,54,125,18,5,2,2,1,2,9,2,0,2,0,0,0,0,core/src/main/scala/org/apache/spark/api/python/PythonHadoopUtil.scala
189,35,31,139,26,9,8,1,0,6,17,0,0,6,0,0,0,3,core/src/main/scala/org/apache/spark/api/python/WriteInputFormatTestDataGenerator.scala
43,41,16,22,6,1,1,0,0,1,1,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/api/java/JavaHadoopRDD.scala
249,34,126,110,38,2,1,1,0,1,28,0,0,2,0,0,0,0,core/src/main/scala/org/apache/spark/api/java/JavaRDD.scala
744,36,372,360,89,2,1,0,1,1,91,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/api/java/JavaRDDLike.scala
289,34,150,122,51,2,1,1,0,1,40,0,0,2,0,0,0,0,core/src/main/scala/org/apache/spark/api/java/JavaDoubleRDD.scala
23,38,17,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/api/java/package.scala
767,39,421,308,85,2,1,1,0,1,74,0,1,1,0,0,0,0,core/src/main/scala/org/apache/spark/api/java/JavaSparkContext.scala
1053,43,519,511,120,2,1,1,0,1,107,0,0,2,0,0,0,0,core/src/main/scala/org/apache/spark/api/java/JavaPairRDD.scala
72,42,55,16,8,1,1,0,0,0,5,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/api/java/JavaSparkStatusTracker.scala
101,36,22,72,14,2,1,1,0,1,16,0,0,14,0,0,1,0,core/src/main/scala/org/apache/spark/api/java/JavaUtils.scala
43,41,16,22,6,1,1,0,0,1,1,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/api/java/JavaNewHadoopRDD.scala
38,35,16,16,7,1,1,0,0,1,2,0,2,2,0,0,0,0,core/src/main/scala/org/apache/spark/api/r/RAuthHelper.scala
113,36,41,75,11,1,0,1,0,0,5,0,0,0,0,0,1,0,core/src/main/scala/org/apache/spark/api/r/RUtils.scala
350,31,70,274,43,7,4,3,0,2,13,2,4,4,0,1,8,2,core/src/main/scala/org/apache/spark/api/r/BaseRRunner.scala
500,30,70,425,58,2,0,2,0,0,37,1,0,0,0,0,2,0,core/src/main/scala/org/apache/spark/api/r/SerDe.scala
180,31,36,142,13,1,1,0,0,1,8,3,3,3,0,0,0,0,core/src/main/scala/org/apache/spark/api/r/RRunner.scala
54,36,20,29,8,1,1,0,0,1,2,1,0,1,0,0,0,0,core/src/main/scala/org/apache/spark/api/r/RBackendAuthHandler.scala
195,36,37,153,25,2,1,1,0,1,6,0,0,1,0,2,3,6,core/src/main/scala/org/apache/spark/api/r/RBackend.scala
279,36,51,226,34,1,1,0,0,1,7,0,0,4,0,4,0,0,core/src/main/scala/org/apache/spark/api/r/RBackendHandler.scala
185,34,46,130,21,6,5,1,0,3,7,0,0,3,0,0,0,0,core/src/main/scala/org/apache/spark/api/r/RRDD.scala
75,31,38,34,11,2,2,0,0,0,6,0,0,0,6,0,0,0,core/src/main/scala/org/apache/spark/api/r/JVMObjectTracker.scala
248,41,79,165,37,8,5,3,0,1,11,1,0,7,0,0,2,0,core/src/main/scala/org/apache/spark/HeartbeatReceiver.scala
56,36,26,27,7,1,1,0,0,1,3,0,0,1,0,0,0,1,core/src/main/scala/org/apache/spark/Heartbeater.scala
100,40,39,54,9,2,0,2,0,0,0,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/package.scala
41,39,25,17,5,1,1,0,0,1,2,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/InterruptibleIterator.scala
52,39,31,19,7,5,5,0,0,3,1,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/SparkException.scala
23,39,19,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/io/package.scala
246,38,82,152,38,6,4,1,1,4,19,0,0,9,0,0,0,0,core/src/main/scala/org/apache/spark/io/CompressionCodec.scala
185,33,34,131,30,1,1,0,0,1,17,1,0,16,0,0,5,0,core/src/main/scala/org/apache/spark/TaskContextImpl.scala
125,37,60,62,11,1,1,0,0,0,6,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/SparkStatusTracker.scala
96,41,47,42,13,1,1,0,0,1,7,0,0,2,0,0,1,0,core/src/main/scala/org/apache/spark/scheduler/ShuffleMapStage.scala
62,38,45,16,7,1,0,0,1,0,4,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/scheduler/ExternalClusterManager.scala
74,34,21,50,5,3,2,0,1,2,3,0,0,2,0,2,0,0,core/src/main/scala/org/apache/spark/scheduler/SchedulingAlgorithm.scala
48,36,21,24,6,1,0,0,1,0,14,0,0,0,0,0,1,0,core/src/main/scala/org/apache/spark/scheduler/Schedulable.scala
271,33,72,185,33,5,2,2,1,2,20,0,2,10,0,4,0,1,core/src/main/scala/org/apache/spark/scheduler/MapStatus.scala
49,45,35,14,4,1,1,0,0,0,0,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/scheduler/AccumulableInfo.scala
1133,41,271,916,103,3,2,1,0,1,40,10,1,9,0,7,12,1,core/src/main/scala/org/apache/spark/scheduler/TaskSetManager.scala
98,34,22,59,19,16,13,2,1,15,0,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/scheduler/DAGSchedulerEvent.scala
54,41,29,25,6,1,1,0,0,0,4,0,0,1,0,0,0,0,core/src/main/scala/org/apache/spark/scheduler/ExecutorFailuresInTaskSet.scala
306,33,80,202,50,3,2,1,0,1,17,1,0,0,0,0,3,1,core/src/main/scala/org/apache/spark/scheduler/LiveListenerBus.scala
86,47,19,64,5,1,0,0,1,1,1,0,0,1,0,0,0,0,core/src/main/scala/org/apache/spark/scheduler/SparkListenerBus.scala
190,36,45,134,25,2,1,1,0,0,7,4,0,1,0,3,0,1,core/src/main/scala/org/apache/spark/scheduler/TaskDescription.scala
52,39,16,27,10,1,1,0,0,1,5,0,0,5,0,0,0,0,core/src/main/scala/org/apache/spark/scheduler/DAGSchedulerSource.scala
97,42,43,49,9,1,1,0,0,1,3,0,0,3,0,0,0,0,core/src/main/scala/org/apache/spark/scheduler/ResultTask.scala
123,42,57,53,17,1,1,0,0,1,7,0,0,2,2,0,2,0,core/src/main/scala/org/apache/spark/scheduler/Stage.scala
2233,42,591,1728,196,3,2,1,0,2,84,27,0,6,0,6,0,1,core/src/main/scala/org/apache/spark/scheduler/DAGScheduler.scala
424,31,130,243,86,29,27,0,2,26,53,0,0,24,0,0,0,0,core/src/main/scala/org/apache/spark/scheduler/SparkListener.scala
272,36,52,200,44,2,1,1,0,2,30,2,0,24,0,0,0,0,core/src/main/scala/org/apache/spark/scheduler/EventLoggingListener.scala
60,35,30,26,8,6,3,3,0,4,2,0,0,1,0,0,0,0,core/src/main/scala/org/apache/spark/scheduler/ExecutorLossReason.scala
176,44,45,142,15,1,1,0,0,1,7,0,0,3,0,1,0,1,core/src/main/scala/org/apache/spark/scheduler/TaskResultGetter.scala
69,43,39,25,8,1,1,0,0,0,1,0,0,0,0,0,1,0,core/src/main/scala/org/apache/spark/scheduler/ActiveJob.scala
152,40,53,95,18,3,2,1,0,1,3,0,1,1,0,2,0,0,core/src/main/scala/org/apache/spark/scheduler/ReplayListenerBus.scala
33,38,21,13,3,1,1,0,0,0,0,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/scheduler/WorkerOffer.scala
477,43,147,330,48,5,4,1,0,3,22,4,0,1,0,1,3,0,core/src/main/scala/org/apache/spark/scheduler/BlacklistTracker.scala
176,35,33,119,30,6,6,0,0,2,15,1,0,12,0,0,2,0,core/src/main/scala/org/apache/spark/scheduler/local/LocalSchedulerBackend.scala
122,32,20,89,16,1,1,0,0,1,8,0,0,6,0,1,3,0,core/src/main/scala/org/apache/spark/scheduler/Pool.scala
24,41,20,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/scheduler/package.scala
45,45,27,17,3,1,1,0,0,1,0,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/scheduler/cluster/ExecutorData.scala
133,38,28,86,32,27,17,9,1,24,1,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/scheduler/cluster/CoarseGrainedClusterMessage.scala
77,35,20,51,8,1,1,0,0,0,6,0,0,2,0,0,0,0,core/src/main/scala/org/apache/spark/scheduler/cluster/ExecutorInfo.scala
245,36,40,191,29,1,1,0,0,1,17,3,2,14,0,0,3,0,core/src/main/scala/org/apache/spark/scheduler/cluster/StandaloneSchedulerBackend.scala
47,43,21,24,4,1,0,1,0,0,1,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/scheduler/cluster/SchedulerBackendUtils.scala
808,42,190,615,100,3,2,1,0,2,40,7,11,17,4,1,6,1,core/src/main/scala/org/apache/spark/scheduler/cluster/CoarseGrainedSchedulerBackend.scala
238,38,88,156,24,1,1,0,0,1,9,0,0,0,1,0,7,0,core/src/main/scala/org/apache/spark/scheduler/Task.scala
108,35,26,73,14,3,2,0,1,2,4,0,0,2,0,0,2,0,core/src/main/scala/org/apache/spark/scheduler/TaskResult.scala
118,36,65,51,23,1,0,0,1,0,17,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/scheduler/TaskScheduler.scala
183,35,43,119,33,2,1,1,0,1,8,4,0,3,0,1,2,0,core/src/main/scala/org/apache/spark/scheduler/InputFormatInfo.scala
32,37,17,12,5,1,0,1,0,1,1,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/scheduler/TaskLocality.scala
29,37,21,7,3,1,0,1,0,1,0,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/scheduler/SchedulingMode.scala
235,38,73,156,24,8,5,2,1,2,10,1,0,2,0,0,1,0,core/src/main/scala/org/apache/spark/scheduler/OutputCommitCoordinator.scala
989,40,224,788,108,2,1,1,0,1,52,9,1,17,0,10,7,1,core/src/main/scala/org/apache/spark/scheduler/TaskSchedulerImpl.scala
28,42,21,7,2,1,0,0,1,0,2,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/scheduler/JobListener.scala
105,43,42,58,10,1,1,0,0,1,5,0,0,4,0,0,0,0,core/src/main/scala/org/apache/spark/scheduler/ShuffleMapTask.scala
86,37,39,48,9,5,3,1,1,3,6,0,0,3,0,0,0,0,core/src/main/scala/org/apache/spark/scheduler/TaskLocation.scala
72,34,28,38,12,1,1,0,0,1,5,0,0,2,0,0,0,0,core/src/main/scala/org/apache/spark/scheduler/JobWaiter.scala
67,34,31,31,9,1,1,0,0,1,5,0,0,2,0,0,1,0,core/src/main/scala/org/apache/spark/scheduler/ResultStage.scala
156,45,63,94,15,1,1,0,0,1,6,0,0,0,0,0,1,0,core/src/main/scala/org/apache/spark/scheduler/TaskSetBlacklist.scala
32,34,20,9,5,3,1,1,1,2,0,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/scheduler/JobResult.scala
205,36,25,160,26,3,2,0,1,2,11,4,0,4,0,2,0,0,core/src/main/scala/org/apache/spark/scheduler/SchedulableBuilder.scala
35,35,20,13,4,1,1,0,0,0,1,0,0,1,0,0,0,0,core/src/main/scala/org/apache/spark/scheduler/TaskSet.scala
39,41,24,13,4,1,1,0,0,1,3,0,3,3,0,0,0,0,core/src/main/scala/org/apache/spark/scheduler/ExecutorResourceInfo.scala
218,35,55,154,32,2,1,1,0,1,10,1,1,4,0,1,2,1,core/src/main/scala/org/apache/spark/scheduler/AsyncEventQueue.scala
84,37,23,60,9,2,1,1,0,0,5,0,0,3,0,1,0,0,core/src/main/scala/org/apache/spark/scheduler/SplitInfo.scala
110,32,33,74,9,2,1,1,0,0,4,0,0,0,0,0,3,0,core/src/main/scala/org/apache/spark/scheduler/StageInfo.scala
88,34,57,28,11,1,0,0,1,0,11,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/scheduler/SchedulerBackend.scala
567,36,100,466,75,4,4,0,0,1,39,4,0,15,0,4,8,0,core/src/main/scala/org/apache/spark/scheduler/dynalloc/ExecutorMonitor.scala
199,36,28,147,32,4,2,2,0,2,17,1,0,2,0,0,0,8,core/src/main/scala/org/apache/spark/scheduler/StatsReportListener.scala
65,51,22,38,10,5,4,1,0,3,0,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/scheduler/BarrierJobAllocationFailed.scala
125,28,39,73,20,1,1,0,0,0,12,0,0,0,0,0,5,0,core/src/main/scala/org/apache/spark/scheduler/TaskInfo.scala
116,31,43,68,10,1,1,0,0,0,4,0,2,0,0,2,0,1,core/src/main/scala/org/apache/spark/security/SocketAuthHelper.scala
139,33,52,74,20,3,2,1,0,1,9,1,0,2,0,1,0,2,core/src/main/scala/org/apache/spark/security/SocketAuthServer.scala
56,36,35,19,7,1,0,0,1,0,3,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/security/HadoopDelegationTokenProvider.scala
288,30,58,196,48,8,6,1,1,4,25,0,3,15,0,0,1,0,core/src/main/scala/org/apache/spark/security/CryptoStreamUtils.scala
45,40,24,19,6,1,1,0,0,1,2,1,0,1,0,0,0,0,core/src/main/scala/org/apache/spark/security/ShellBasedGroupsMappingProvider.scala
38,42,29,7,5,1,0,0,1,0,1,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/security/GroupMappingServiceProvider.scala
1024,38,292,732,94,11,8,2,1,3,54,3,2,6,0,4,5,1,core/src/main/scala/org/apache/spark/MapOutputTracker.scala
129,46,25,97,17,1,1,0,0,1,8,2,0,6,0,0,0,0,core/src/main/scala/org/apache/spark/executor/ExecutorSource.scala
72,42,30,39,8,1,0,1,0,0,1,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/executor/ExecutorExitCode.scala
189,38,75,112,27,2,2,0,0,1,10,0,0,0,0,0,0,1,core/src/main/scala/org/apache/spark/executor/ExecutorMetricsPoller.scala
33,36,19,12,4,1,1,0,0,1,1,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/executor/CommitDeniedException.scala
436,35,54,360,49,4,2,2,0,2,14,2,1,5,0,11,3,0,core/src/main/scala/org/apache/spark/executor/CoarseGrainedExecutorBackend.scala
329,39,129,192,40,2,1,1,0,1,35,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/executor/TaskMetrics.scala
64,38,29,28,10,2,2,0,0,1,3,0,0,0,0,0,1,0,core/src/main/scala/org/apache/spark/executor/ExecutorMetricsSource.scala
93,41,24,66,12,2,1,1,0,1,3,2,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/executor/ExecutorLogUrlHandler.scala
226,32,26,195,16,3,2,1,0,1,8,4,0,0,0,2,1,2,core/src/main/scala/org/apache/spark/executor/ProcfsMetricsGetter.scala
109,35,44,62,11,2,1,1,0,1,7,0,0,0,0,2,0,0,core/src/main/scala/org/apache/spark/executor/ExecutorMetrics.scala
24,39,20,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/executor/package.scala
29,37,19,8,4,1,0,0,1,0,1,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/executor/ExecutorBackend.scala
936,44,211,754,101,4,3,1,0,2,20,8,0,2,0,5,6,0,core/src/main/scala/org/apache/spark/executor/Executor.scala
57,31,31,22,9,2,1,1,0,2,4,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/executor/OutputMetrics.scala
59,33,32,23,9,2,1,1,0,2,5,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/executor/InputMetrics.scala
60,37,30,27,8,1,1,0,0,1,8,0,0,5,0,0,0,0,core/src/main/scala/org/apache/spark/executor/ShuffleWriteMetrics.scala
157,41,59,91,20,2,2,0,0,1,38,0,0,7,0,0,7,0,core/src/main/scala/org/apache/spark/executor/ShuffleReadMetrics.scala
234,41,79,133,29,2,1,1,0,2,3,0,0,1,0,0,1,0,core/src/main/scala/org/apache/spark/SSLOptions.scala
29,37,20,8,3,1,1,0,0,1,1,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/TaskKilledException.scala
200,32,94,93,23,4,4,0,0,2,24,0,4,6,0,0,1,0,core/src/main/scala/org/apache/spark/serializer/Serializer.scala
163,41,47,109,17,1,1,0,0,1,6,0,0,2,0,0,0,0,core/src/main/scala/org/apache/spark/serializer/GenericAvroSerializer.scala
25,37,21,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/serializer/package.scala
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/serializer/KryoSerializer.scala
423,37,108,318,43,7,6,1,0,1,35,5,0,19,0,6,1,0,core/src/main/scala/org/apache/spark/serializer/SerializationDebugger.scala
214,36,57,149,26,1,1,0,0,0,17,1,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/serializer/SerializerManager.scala
160,32,33,110,23,5,4,1,0,1,16,0,1,9,0,0,3,0,core/src/main/scala/org/apache/spark/serializer/JavaSerializer.scala
739,43,248,510,78,5,4,1,0,1,26,10,0,8,0,3,6,2,core/src/main/scala/org/apache/spark/ExecutorAllocationManager.scala
46,33,16,27,4,3,3,0,0,1,0,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/StatusAPIImpl.scala
304,32,94,180,57,5,3,0,2,2,39,2,0,28,0,0,3,0,core/src/main/scala/org/apache/spark/FutureAction.scala
292,38,80,195,34,10,7,1,2,5,23,4,0,1,0,0,1,0,core/src/main/scala/org/apache/spark/ContextCleaner.scala
43,35,29,14,5,1,0,0,1,0,3,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/status/AppHistoryServerPlugin.scala
887,32,88,702,132,12,11,1,0,7,43,2,8,12,0,2,82,1,core/src/main/scala/org/apache/spark/status/LiveEntity.scala
507,34,59,396,70,16,15,1,0,0,29,15,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/status/storeTypes.scala
78,33,17,40,23,3,2,1,0,1,3,0,0,1,0,0,0,0,core/src/main/scala/org/apache/spark/status/AppStatusSource.scala
1242,36,138,1051,159,1,1,0,0,1,51,24,0,25,0,1,6,0,core/src/main/scala/org/apache/spark/status/AppStatusListener.scala
209,34,56,125,34,7,3,3,1,2,19,0,0,11,0,0,1,1,core/src/main/scala/org/apache/spark/status/ElementTrackingStore.scala
568,40,57,473,60,2,1,1,0,0,35,3,0,0,0,3,0,0,core/src/main/scala/org/apache/spark/status/AppStatusStore.scala
164,37,49,94,28,10,5,2,3,4,14,0,1,0,0,0,4,0,core/src/main/scala/org/apache/spark/status/api/v1/ApiRootResource.scala
122,45,28,92,5,2,1,1,0,1,2,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/status/api/v1/PrometheusResource.scala
228,44,30,200,13,1,1,0,0,1,8,0,0,0,0,6,0,0,core/src/main/scala/org/apache/spark/status/api/v1/StagesResource.scala
67,46,19,46,6,1,1,0,0,1,2,1,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/status/api/v1/ApplicationListResource.scala
407,31,16,346,46,29,29,0,0,1,9,0,0,4,0,0,0,0,core/src/main/scala/org/apache/spark/status/api/v1/api.scala
194,30,23,148,28,3,3,0,0,2,14,0,0,1,0,0,0,0,core/src/main/scala/org/apache/spark/status/api/v1/OneApplicationResource.scala
48,36,16,30,3,1,1,0,0,0,0,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/status/api/v1/SimpleDateParam.scala
90,34,25,59,8,2,1,1,0,1,5,0,0,4,0,0,0,0,core/src/main/scala/org/apache/spark/status/api/v1/JacksonMessageWriter.scala
87,31,28,46,16,3,2,1,0,1,2,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/status/KVUtils.scala
75,32,17,50,10,1,0,1,0,0,6,2,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/status/AppStatusUtils.scala
48,32,16,24,9,1,1,0,0,1,4,2,0,1,0,0,0,0,core/src/main/scala/org/apache/spark/SerializableWritable.scala
252,34,57,191,32,3,1,1,1,1,20,2,15,0,0,1,5,0,core/src/main/scala/org/apache/spark/internal/Logging.scala
45,33,16,24,6,1,0,1,0,0,0,0,0,0,0,0,0,2,core/src/main/scala/org/apache/spark/internal/config/R.scala
65,31,16,38,12,1,0,1,0,0,0,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/internal/config/Kryo.scala
279,32,38,202,46,3,2,1,0,0,34,1,0,0,0,0,7,0,core/src/main/scala/org/apache/spark/internal/config/ConfigBuilder.scala
64,31,16,38,11,1,0,1,0,0,0,0,0,0,0,0,0,3,core/src/main/scala/org/apache/spark/internal/config/Tests.scala
121,35,49,59,19,2,1,1,0,0,9,2,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/internal/config/ConfigReader.scala
194,36,16,149,30,1,0,1,0,0,0,0,0,0,0,0,0,3,core/src/main/scala/org/apache/spark/internal/config/UI.scala
73,34,16,46,12,1,0,1,0,0,0,0,0,0,0,0,0,4,core/src/main/scala/org/apache/spark/internal/config/Status.scala
75,37,16,50,10,1,0,1,0,0,0,0,0,0,0,0,0,1,core/src/main/scala/org/apache/spark/internal/config/Streaming.scala
1817,40,24,1552,250,1,0,1,0,0,0,0,0,0,0,0,0,33,core/src/main/scala/org/apache/spark/internal/config/package.scala
64,27,22,27,18,5,4,0,1,4,5,0,0,4,0,0,0,0,core/src/main/scala/org/apache/spark/internal/config/ConfigProvider.scala
79,30,16,50,14,1,0,1,0,0,0,0,0,0,0,0,0,4,core/src/main/scala/org/apache/spark/internal/config/Deploy.scala
258,28,47,181,34,7,6,1,0,5,20,0,1,11,0,0,0,0,core/src/main/scala/org/apache/spark/internal/config/ConfigEntry.scala
107,30,16,75,17,1,0,1,0,0,0,0,0,0,0,0,0,3,core/src/main/scala/org/apache/spark/internal/config/Network.scala
85,32,16,56,14,1,0,1,0,0,0,0,0,0,0,0,0,4,core/src/main/scala/org/apache/spark/internal/config/Worker.scala
53,33,16,30,8,1,0,1,0,0,0,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/internal/config/Python.scala
198,38,16,150,33,1,0,1,0,0,0,0,0,0,0,0,0,2,core/src/main/scala/org/apache/spark/internal/config/History.scala
79,38,43,35,18,1,1,0,0,1,8,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/internal/io/HadoopWriteConfigUtil.scala
93,36,28,57,15,1,0,1,0,0,6,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/internal/io/SparkHadoopWriterUtils.scala
396,36,86,300,64,3,2,1,0,3,22,5,0,16,0,1,4,1,core/src/main/scala/org/apache/spark/internal/io/SparkHadoopWriter.scala
172,40,103,65,20,4,2,2,0,2,11,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/internal/io/FileCommitProtocol.scala
274,41,88,180,32,1,1,0,0,1,11,1,2,8,0,0,3,0,core/src/main/scala/org/apache/spark/internal/io/HadoopMapReduceCommitProtocol.scala
38,40,22,14,4,1,1,0,0,1,1,0,0,1,0,0,0,0,core/src/main/scala/org/apache/spark/internal/io/HadoopMapRedCommitProtocol.scala
64,36,16,40,9,2,2,0,0,1,2,0,0,2,0,0,0,0,core/src/main/scala/org/apache/spark/internal/plugin/PluginEndpoint.scala
170,31,16,130,25,4,3,1,0,2,9,1,0,4,0,0,0,0,core/src/main/scala/org/apache/spark/internal/plugin/PluginContainer.scala
88,32,16,59,14,2,2,0,0,1,5,0,0,4,0,0,0,0,core/src/main/scala/org/apache/spark/internal/plugin/PluginContextImpl.scala
131,41,16,105,11,2,2,0,0,1,7,6,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/ui/env/EnvironmentPage.scala
105,42,16,68,22,1,0,1,0,0,0,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/ui/ToolTips.scala
269,38,68,192,29,5,4,1,0,1,15,2,0,2,0,1,0,0,core/src/main/scala/org/apache/spark/ui/scope/RDDOperationGraph.scala
296,28,78,202,32,3,2,0,1,0,14,0,2,0,0,0,0,0,core/src/main/scala/org/apache/spark/ui/PagedTable.scala
61,32,16,34,12,2,2,0,0,1,2,1,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/ui/exec/ExecutorsTab.scala
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,core/src/main/scala/org/apache/spark/ui/exec/ExecutorThreadDumpPage.scala
169,33,46,110,20,2,2,0,0,0,8,0,0,0,0,0,2,0,core/src/main/scala/org/apache/spark/ui/GraphUIData.scala
584,36,145,413,73,5,4,1,0,2,35,5,0,11,0,1,0,3,core/src/main/scala/org/apache/spark/ui/JettyUtils.scala
467,36,21,418,34,1,1,0,0,1,4,2,0,0,0,1,0,0,core/src/main/scala/org/apache/spark/ui/jobs/JobPage.scala
683,34,35,593,67,4,4,0,0,1,17,6,0,10,0,1,1,1,core/src/main/scala/org/apache/spark/ui/jobs/AllJobsPage.scala
